HSP ID,help,Gender,Gender_Other,Age,Culture,Culture_Other,First_Lanuage,First_Lanuage_O,First_Lanuage_2,English_Years,English_Fluent,Nationality,Years_Canada,Old_Move_Canada,Religion,Religion_Other,Handedness,Political,Year_School,E.Kim.1,E.Kim.2,E.Kim.3,E.Kim.4,E.Kim.5,E.Kim.6,E.Kim.7,E.Kim.8,E.Kim.9,E.Kim.10,E.Kim.11,E.Kim.12,E.Kim.13,E.Kim.14,E.Kim.15,E.Kim.16,E.Kim.17,E.Kim.18,E.Kim.19,E.Kim.20,E.Kim.21
40430428,Yes,Woman,[Decline to Answer],[Decline to Answer],East Asian,[Decline to Answer],Korean,[Decline to Answer],[Decline to Answer],6,6,Korean,4,19,[Decline to Answer],[Decline to Answer],Mostly right handed,Neutral/moderate,3rd,Slightly disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly agree,Disagree,Disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Disagree
31180417,Yes,Woman,[Decline to Answer],22,South East Asian,[Decline to Answer],English,[Decline to Answer],"French, Mandarin",[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],[Decline to Answer],Atheist,[Decline to Answer],Mostly right handed,Moderately liberal,4th,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Agree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly agree,Agree
40561007,Yes,Woman,[Decline to Answer],23,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],10,4,chinese,8,15,Buddhist,[Decline to Answer],[Decline to Answer],[Decline to Answer],3rd,Slightly disagree,Slightly disagree,Neither agree nor disagree,Disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Slightly agree,Agree,Slightly agree,Slightly agree
16011213,Yes,Woman,[Decline to Answer],22,Other,caucasian,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,4,18,Nonreligious,[Decline to Answer],Mostly right handed,Neutral/moderate,Other,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Agree,Slightly agree,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,Agree,Agree,Agree
11770526,I don't know,Man,[Decline to Answer],22,Other,Mixed asian latino european,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Usa,4,18,Atheist,[Decline to Answer],Mostly left handed,Strongly liberal,Other,Disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree,Slightly disagree,Disagree
26611119,I don't know,Woman,n/a,21,European,n/a,English,n/a,n/a,n/a,7. Completely fluent,Canadian & Polish (duo citizenship),20+,Not applicable--I was born in Canada,Nonreligious,n/a,Mostly right handed,Moderately liberal,Other,Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Agree,Slightly agree,Slightly disagree,Disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,Slightly disagree,Disagree
20460108,[Decline to Answer],Woman,[Decline to Answer],22,South East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Vietnamese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Buddhist,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,[Decline to Answer],Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Slightly disagree,Slightly agree,Slightly disagree,Strongly disagree,[Decline to Answer],Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,[Decline to Answer],Agree,Neither agree nor disagree
10970420,I don't know,Woman,[Decline to Answer],22,Middle Eastern,[Decline to Answer],Both English and another language,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,20+,1,Agnostic,[Decline to Answer],Mostly right handed,Neutral/moderate,Other,Neither agree nor disagree,Disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree
11010308,Yes,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,4th,Neither agree nor disagree,Disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly disagree
13640825,Yes,Woman,[Decline to Answer],22,South Asian,[Decline to Answer],Punjabi,[Decline to Answer],[Decline to Answer],22,7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,[Decline to Answer],4th,Disagree,Disagree,Disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,Disagree,Slightly agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree
35170502,Yes,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Slightly liberal,4th,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Slightly agree,Agree,Agree,Slightly agree,Strongly agree,Agree,Agree,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly disagree,Slightly agree
22850202,Yes,Woman,n/a,22,Other,Russian,Other,Russian,n/a,15,7. Completely fluent,Russian,4,18,[Decline to Answer],n/a,Mostly left handed,Moderately liberal,Other,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Agree,Agree,Agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Agree,Strongly agree,Slightly agree,Agree,Slightly agree,Strongly agree,Slightly agree
3890828,Yes,Woman,[Decline to Answer],23,Other,South East Asian and European,Both English and another language,[Decline to Answer],Japanese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,4th,Neither agree nor disagree,[Decline to Answer],Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
32210110,Yes,Man,[Decline to Answer],22,East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],[Decline to Answer],Agnostic,[Decline to Answer],Mostly right handed,Slightly liberal,4th,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Disagree,Slightly agree,Strongly disagree,Disagree,Disagree,Disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree
36790302,I don't know,Woman,[Decline to Answer],[Decline to Answer],Middle Eastern,[Decline to Answer],Farsi,[Decline to Answer],[Decline to Answer],20,7. Completely fluent,Canadian,20+,1,Muslim,[Decline to Answer],Mostly right handed,Slightly liberal,Other,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
15500407,[Decline to Answer],Woman,[Decline to Answer],27,East Asian,[Decline to Answer],Korean,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],Nonreligious,[Decline to Answer],Mostly right handed,Moderately liberal,4th,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer]
22770830,I don't know,Woman,[Decline to Answer],[Decline to Answer],East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],10,5,[Decline to Answer],4,18,Nonreligious,[Decline to Answer],Mostly right handed,Strongly conservative,Other,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
15550313,Yes,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],17,6,chinese,4,19,Nonreligious,[Decline to Answer],Ambidextrious,Neutral/moderate,4th,Agree,Slightly agree,Strongly agree,Slightly agree,Slightly agree,Strongly agree,Slightly agree,Slightly disagree,Slightly disagree,Disagree,Disagree,Disagree,Slightly disagree,Agree,Agree,Agree,Agree,Slightly disagree,Strongly agree,Strongly agree,Strongly agree
10591208,Yes,Man,[Decline to Answer],20,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],15,6,Hong Kong,4,17,Agnostic,[Decline to Answer],Mostly right handed,Slightly conservative,4th,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Agree,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,Agree
10130417,Yes,Woman,N/A,19,South Asian,N/A,Both English and another language,N/A,Telugu,N/A,7. Completely fluent,Canadian,17,2,Hindu,N/A,Mostly right handed,Strongly liberal,4th,Slightly agree,Slightly agree,Agree,Slightly disagree,Agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Slightly disagree,Agree,Neither agree nor disagree,Slightly disagree,Slightly agree,Agree,Agree,Agree
14920601,[Decline to Answer],Woman,[Decline to Answer],29,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Agnostic,[Decline to Answer],Mostly right handed,Moderately liberal,Other,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly disagree,Agree,Agree,Slightly agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Agree,Agree,Slightly agree,Strongly agree,Agree,Agree,Strongly agree
32170505,Yes,Woman,[Decline to Answer],21,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],15,7. Completely fluent,Canadian,15,6,Atheist,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,Disagree,Disagree,Neither agree nor disagree,Slightly disagree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly disagree,Agree,Agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
13150502,Yes,Woman,[Decline to Answer],21,South Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Chinese + Korean,20+,Not applicable--I was born in Canada,[Decline to Answer],[Decline to Answer],Mostly right handed,Slightly liberal,4th,Disagree,Disagree,Disagree,Disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,Disagree
15830315,Yes,Woman,[Decline to Answer],21,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Mandarin,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,Slightly liberal,4th,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Agree,Agree
21900302,Yes,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,15,7,Christian,[Decline to Answer],Mostly right handed,Slightly liberal,4th,Disagree,Disagree,Neither agree nor disagree,Disagree,Slightly agree,Slightly disagree,Disagree,Slightly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Slightly disagree,Disagree,Disagree,Slightly disagree
13911215,I don't know,Woman,[Decline to Answer],21,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],[Decline to Answer],Christian,[Decline to Answer],Mostly right handed,Slightly liberal,Other,Agree,Slightly disagree,Agree,Agree,Agree,Agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
16221004,Yes,Man,[Decline to Answer],21,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,American,3,18,Jewish,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,Disagree,Slightly disagree,Slightly disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Slightly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly agree,Agree,Slightly agree,Agree,Slightly agree
